symbol,name,exchange,sector,industry,marketCap,country
B1RF34.SA,BROADRIDGE FDRN,SAO,,,83121299456.0,US
448710.KQ,COTS Technology,KOE,,,82996281344.0,US
CDNS.VI,CADENCE DESIGN SYS INC,VIE,,,82993029120.0,US
1CDNS.MI,Cadence Design,MIL,,,82937872384.0,US
CDS.DE,CADENCE DESIGN SYSTEMS INC.   R,GER,,,82882707456.0,US
BYITL.XC,Bytes Technology Group PLC,CXE,,,826349888.0,US
3131.TWO,GRAND PROCESS TECHNOLOGY CO,TWO,,,82414919680.0,US
052900.KQ,KX HITECH,KOE,,,82386591744.0,US
CDS.F,CADENCE DESIGN SYSTEMS INC.   R,FRA,,,82289704960.0,US
BYIT.L,BYTES TECHNOLOGY GROUP PLC ORD ,LSE,,,820676992.0,US
060310.KQ,3S KOREA,KOE,,,81923153920.0,US
688396.SS,CHINA RESOURCES MICROELECTRONIC,SHH,,,81910751232.0,US
095270.KQ,WAVE ELECTRO,KOE,,,81670127616.0,US
SYNP.VI,SYNOPSYS INC,VIE,,,81605427200.0,US
SYP.DE,SYNOPSYS INC.                 R,GER,,,81509646336.0,US
1SNPS.MI,Synopsys Inc,MIL,,,81413865472.0,US
382150.KQ,Oncocross,KOE,,,81241251840.0,US
IFXA.F,INFINEON TECHNOLOGIES AG      N,FRA,,,81218732032.0,US
688183.SS,SHENGYI ELECTRONICS CO LTD,SHH,,,81194065920.0,US
6644.T,OSAKI ELECTRIC CO,JPX,,,81124122624.0,US
EPAM.MX,EPAM SYS INC,MEX,,,80978903040.0,US
600703.SS,SANAN OPTOELECTRONICS CO. LTD.,SHH,,,80622542848.0,US
7609.T,DAITRON CO LTD,JPX,,,80572268544.0,US
134580.KQ,Topco Media,KOE,,,80394067968.0,US
033320.KQ,JCH Systems,KOE,,,80290799616.0,US
217500.KQ,RUSSELL,KOE,,,80206774272.0,US
LUCK.JK,Sentral Mitra Informatika Tbk.,JKT,,,80163962880.0,US
347860.KQ,Alchera,KOE,,,79938134016.0,US
688126.SS,NATIONAL SILICON INDUSTRY GROUP,SHH,,,79551913984.0,US
688313.SS,HENAN SHIJIA PHOTONS TECHNOLOGY,SHH,,,79368806400.0,US
TEJASNET.NS,TEJAS NETWORKS LIMITED,NSI,,,79085895680.0,US
TEJASNET.BO,Tejas Networks Limited,BSE,,,78979440640.0,US
044340.KQ,WINIX,KOE,,,78960484352.0,US
688249.SS,NEXCHIP SEMICONDUCTOR CORPORATI,SHH,,,78737752064.0,US
039010.KQ,HYUNDAI HT,KOE,,,78466899968.0,US
NTU.JO,Nutun Limited,JNB,,,784313152.0,US
CIEN,Ciena Corporation,NYQ,,,78399774720.0,US
4S0D.XC,ServiceNow Inc,CXE,,,78282637312.0,US
092300.KQ,HYUNWOO,KOE,,,78222188544.0,US
5434.TW,TOPCO SCIENTIFIC CO,TAI,,,78044176384.0,US
NOK,Nokia Corporation Sponsored,NYQ,,,77876346880.0,US
320000.KQ,HanWool Semi,KOE,,,77825015808.0,US
459100.KQ,WITS,KOE,,,77748297728.0,US
038680.KQ,SNET,KOE,,,77672235008.0,US
5036.T,JAPAN BUSINESS SYSTEMS INC,JPX,,,77641629696.0,US
S1SN34.SA,SSC TECHNOL DRN,SAO,,,77625630720.0,US
5208.T,ARISAWA MFG CO LTD,JPX,,,77253697536.0,US
7861.TWO,BellWether,TWO,,,77197000704.0,US
241790.KQ,TEMC CNS,KOE,,,77124689920.0,US
8084.T,RYODEN CORPORATION,JPX,,,77066182656.0,US
4991.TWO,GCS HOLDINGS INC,TWO,,,77645602816.0,US
688729.SS,BEIJING E-TOWN SEMICONDUCTOR TE,SHH,,,76992331776.0,US
223310.KQ,Satoshi,KOE,,,76961079296.0,US
688234.SS,SICC CO LTD,SHH,,,76957425664.0,US
1FTNT.MI,Fortinet Inc,MIL,,,76942729216.0,US
FO8.F,Fortinet Inc.                 R,FRA,,,76928081920.0,US
155650.KQ,YMC,KOE,,,76875374592.0,US
601360.SS,360 SECURITY TECHN,SHH,,,76855140352.0,US
300782.SZ,MAXSCEND MICROELECTRONICS COMPA,SHZ,,,76835520512.0,US
123010.KQ,RNT-X,KOE,,,76751568896.0,US
ADBE.SW,ADOBE INC,EBS,,,76676734976.0,US
IFX.SW,INFINEON TECH,EBS,,,76553527296.0,US
6999.T,KOA CORPORATION,JPX,,,76539969536.0,US
3163.TWO,BROWAVE CORPORATION,TWO,,,76513951744.0,US
263800.KQ,DATASOLUTION,KOE,,,76245188608.0,US
NOKBF,Nokia Corp.,PNK,,,76201590784.0,US
MPWR,"Monolithic Power Systems, Inc.",NMS,,,76152479744.0,US
301165.SZ,RUIJIE NETWORKS CO LTD,SHZ,,,75949998080.0,US
147760.KQ,Protec Mems Technology,KOE,,,75879522304.0,US
MST.JO,Mustek Ltd,JNB,,,757846016.0,US
255A.T,GLTECHNO HOLDINGS INC,JPX,,,75680301056.0,US
192250.KQ,Ksign,KOE,,,75523694592.0,US
LITE,Lumentum Holdings Inc.,NMS,,,75520458752.0,US
L1DO34.SA,LEIDOS HOLDIDRN,SAO,,,75509014528.0,US
0K8D.L,NOKIA OYJ NOKIA ADR REP ONE ORD,LSE,,,76869517312.0,US
VIKRAMSOLR.BO,Vikram Solar Limited,BSE,,,75455258624.0,US
3374.TWO,XINTEC INC,TWO,,,75439284224.0,US
CMER.TA,C MER INDUSTRIES,TLV,,,754241280.0,US
XIAOMI01.BK,XIAOMI01_DR XIAOMI#BLS,SET,,,75399315456.0,US
0020.HK,SENSETIME-W,HKG,,,75360862208.0,US
600105.SS,JIANG SU ETERN CO.LTD,SHH,,,75292729344.0,US
032540.KQ,TJ MEDIA,KOE,,,75230683136.0,US
189330.KQ,XIIlab,KOE,,,75152097280.0,US
VIKRAMSOLR.NS,VIKRAM SOLAR LIMITED,NSI,,,75107418112.0,US
043710.KQ,CosLeaguer Global,KOE,,,74876100608.0,US
COHR,Coherent Corp.,NYQ,,,74822262784.0,US
4979.TWO,LUXNET CORPORATION,TWO,,,74900733952.0,US
ADB0.F,Adobe Inc.                    R,FRA,,,82781822976.0,US
053450.KQ,SEKONIX,KOE,,,74604314624.0,US
63MOONS.BO,63 Moons Technologies Limited,BSE,,,74453204992.0,US
63MOONS.NS,63 MOONS TECHNOLOGIES LTD,NSI,,,74389864448.0,US
ASX,"ASE Technology Holding Co., Ltd",NYQ,,,74177314816.0,US
049480.KQ,Openbase,KOE,,,74154467328.0,US
DDOG,"Datadog, Inc.",NMS,,,74032603136.0,US
9348.T,ISPACE INC,JPX,,,73962397696.0,US
6768.T,TAMURA CORP,JPX,,,73927090176.0,US
RATEGAIN.NS,RATEGAIN TRAVEL TECHN LTD,NSI,,,73852452864.0,US
RATEGAIN.BO,RateGain Travel Technologies L,BSE,,,73781592064.0,US
688048.SS,SUZHOU EVERBRIGHT PHOTONICS CO ,SHH,,,73739657216.0,US
600498.SS,FIBERHOME TELECOMMUNICATIONS TE,SHH,,,73734914048.0,US
7915.T,NISSHA CO LTD,JPX,,,73727909888.0,US
SONATSOFTW.BO,SONATA SOFTWARE LTD.,BSE,,,73668845568.0,US
ADP.F,AUTOMATIC DATA PROCESSING INC.R,FRA,,,73655033856.0,US
NXPI,NXP Semiconductors N.V.,NMS,,,73595314176.0,US
SONATSOFTW.NS,SONATA SOFTWARE LTD,NSI,,,73558130688.0,US
ADP.VI,AUTOMATIC DATA PROCESSING,VIE,,,73447178240.0,US
EWG.L,W.A.G PAYMENT SOLUTIONS PLC ORD,LSE,,,734057728.0,US
O1KT34.SA,OKTA INC    DRN,SAO,,,73400025088.0,US
688172.SS,BEIJING YANDONG MICROELECTRONIC,SHH,,,73379569664.0,US
054040.KQ,KCI,KOE,,,73379110912.0,US
1ADP.MI,AUTOMATIC DATA PROCESSING,MIL,,,73351241728.0,US
424980.KQ,MICRO2NANO,KOE,,,73216671744.0,US
600438.SS,TONGWEI CO,SHH,,,73157345280.0,US
089850.KQ,UBIVELOX,KOE,,,73134997504.0,US
6908.T,IRISO ELECTRONICS CO,JPX,,,72911970304.0,US
KRN.NS,KRN HEAT EXCHANGE N REF L,NSI,,,72884830208.0,US
603893.SS,FUZHOU ROCKCHIP ELECTRONICS CO ,SHH,,,72815230976.0,US
MRAAF,Murata Manufacturing Inc.,PNK,,,72735203328.0,US
KRN.BO,KRN HEAT EXCHANGER AND REFRIGE,BSE,,,72723218432.0,US
688361.SS,SKYVERSE TECHNOLOGY CO LTD,SHH,,,72658870272.0,US
300751.SZ,SUZHOU MAXWELL TECHNOLOGIES CO ,SHZ,,,72553504768.0,US
6859.T,ESPEC CORP,JPX,,,72513257472.0,US
003031.SZ,HEBEI SINOPACK ELECTRONIC TECHN,SHZ,,,72439095296.0,US
4746.T,TOUKEI COMPUTER,JPX,,,72377221120.0,US
9889.T,JBCC HOLDINGS INC,JPX,,,72194129920.0,US
3636.T,MITSUBISHI RESEARCH INSTITUTE I,JPX,,,72177876992.0,US
6613.T,QD LASER INC,JPX,,,72126808064.0,US
300866.SZ,ANKER INNOVATIONS TECHNOLOGY CO,SHZ,,,72113389568.0,US
3762.T,TECHMATRIX CORP,JPX,,,72051974144.0,US
0522.HK,ASMPT,HKG,,,71864664064.0,US
042110.KQ,SCD,KOE,,,71769399296.0,US
S1YM34.SA,GEN DIGT INCDRN,SAO,,,71486488576.0,US
3583.TW,SCIENTECH CORPORATION,TAI,,,71360405504.0,US
3006.TW,ELITE SEMICONDUCTOR MICROELECTR,TAI,,,71218987008.0,US
340360.KQ,Davolink,KOE,,,71214022656.0,US
352910.KQ,Obigo,KOE,,,71024443392.0,US
MRAAY,Murata Manufacturing Inc.,PNK,,,70845734912.0,US
040350.KQ,CreoSG,KOE,,,70813024256.0,US
6810.T,MAXELL LTD,JPX,,,70578921472.0,US
603228.SS,SHENZHEN KINWONG ELECTRONIC CO ,SHH,,,70348341248.0,US
546A.T,MIRAINI HOLDINGS CO LTD,JPX,,,70289367040.0,US
2577.HK,INNOSCIENCE,HKG,,,70279733248.0,US
BORORENEW.BO,BOROSIL RENEWABLES LIMITED,BSE,,,70211731456.0,US
BORORENEW.NS,BOROSIL RENEWABLES LTD,NSI,,,70169649152.0,US
688223.SS,JINKO SOLAR CO LTD,SHH,,,70140043264.0,US
127980.KQ,Finecircuit,KOE,,,69972238336.0,US
688036.SS,SHENZHEN TRANSSION HOLDINGS CO ,SHH,,,69876899840.0,US
NET,"Cloudflare, Inc.",NYQ,,,69830787072.0,US
2382.HK,SUNNY OPTICAL,HKG,,,69767651328.0,US
6521.T,OXIDE CORPORATION,JPX,,,69739225088.0,US
SONY.NE,SONY CDR (CAD HEDGED),NEO,,,69656043520.0,US
7745.T,A&D HOLON HOLDINGS COMPANY LTD,JPX,,,69537038336.0,US
099220.KQ,SDN,KOE,,,69490565120.0,US
CIE1.F,Ciena Corp.                   R,FRA,,,69355929600.0,US
CIE1.DE,Ciena Corp.                   R,GER,,,69285232640.0,US
0A3Z.IL,CLOUDFLARE INC CLOUDFLARE ORD S,IOB,,,69220663296.0,US
1CIEN.MI,CIENA,MIL,,,69157969920.0,US
300316.SZ,ZHEJIANG JINGSHENG MECH AND ELE,SHZ,,,69143388160.0,US
688110.SS,DOSILICON CO LTD,SHH,,,69044027392.0,US
301217.SZ,ANHUI TONGGUAN COPPER FOIL GROU,SHZ,,,68974092288.0,US
4828.T,BUSINESS ENGINEERING CORPORATIO,JPX,,,68593659904.0,US
1879.HK,XIZHI TECH-P,HKG,,,68332294144.0,US
064240.KQ,homecast,KOE,,,67965550592.0,US
8159.T,TACHIBANA ELETECH CO LTD.,JPX,,,67798368256.0,US
300620.SZ,ADVANCED FIBER RESOURCES (ZHUHA,SHZ,,,67782090752.0,US
688387.SS,CICT MOBILE COMMUN TECH CO LTD,SHH,,,67725434880.0,US
9698.HK,GDS-SW,HKG,,,67615424512.0,US
NOAA.F,Nokia Oyj                     R,FRA,,,67548663808.0,US
3023.TW,SINBON ELECTRONICS CO LTD,TAI,,,67459391488.0,US
NOA3.F,Nokia Oyj                     R,FRA,,,67074150400.0,US
300661.SZ,SG MICRO CORP,SHZ,,,66970800128.0,US
6997.T,NIPPON CHEMI-CON CORP,JPX,,,66894987264.0,US
6088.HK,FIT HON TENG,HKG,,,66771103744.0,US
070300.KQ,Xcure,KOE,,,66709020672.0,US
NOKI.VI,NOKIA OYJ,VIE,,,66683367424.0,US
NEWGEN.NS,NEWGEN SOFTWARE TECH LTD,NSI,,,66669633536.0,US
NEWGEN.BO,Newgen Software Technologies L,BSE,,,66563764224.0,US
045660.KQ,ATEC,KOE,,,66538135552.0,US
1NOKIA.MI,NOKIA CORPORATION,MIL,,,66487980032.0,US
NOA3.DE,Nokia Oyj                     R,GER,,,66487980032.0,US
0HAF.IL,NOKIA OYJ NOKIA ORD SHS,IOB,,,66475806720.0,US
NOKIA.HE,Nokia Corporation,HEL,,,66460065792.0,US
033170.KQ,Signetics,KOE,,,66439446528.0,US
NOAA.SG,Nokia Corp. (ADRs),STU,,,66432155648.0,US
600845.SS,SHANGHAI BAOSIGHT SOFTWARE,SHH,,,66429820928.0,US
H7B.F,Coherent Corp.                R,FRA,,,66360860672.0,US
603083.SS,CIG SHANGHAI CO LTD,SHH,,,66340585472.0,US
3406.TW,GENIUS ELECTRONIC OPTICAL CO.LT,TAI,,,66292920320.0,US
2455.TW,VISUAL PHOTONICS EPITAXY CO LTD,TAI,,,66288771072.0,US
NQG.F,Monolithic Power Systems Inc. R,FRA,,,66227240960.0,US
6794.T,FOSTER ELECTRIC CO,JPX,,,66212630528.0,US
000066.SZ,CHINAGREATWALL TECHNOLOGY GROUP,SHZ,,,66128883712.0,US
1MPWR.MI,Monolithic Power,MIL,,,66104414208.0,US
SEDGN.MX,SOLAREDGE TECHNOLOGIES INC,MEX,,,66048565248.0,US
198080.KQ,CAP,KOE,,,65897664512.0,US
300223.SZ,INGENIC SEMICONDUCTOR CO LTD,SHZ,,,65818554368.0,US
TANLA.BO,TANLA PLATFORMS LIMITED,BSE,,,65741484032.0,US
ORC1.F,Oracle Corp.                  R,FRA,,,471888789504.0,US
TANLA.NS,TANLA PLATFORMS LIMITED,NSI,,,65756360704.0,US
002049.SZ,UNIGROUP GUOXIN MICROELECTRONIC,SHZ,,,65650774016.0,US
688375.SS,GUOBO ELECTRONICS CO LTD,SHH,,,65567600640.0,US
688469.SS,UNITED NOVA TECH CO LTD,SHH,,,65552617472.0,US
1385.HK,SHANGHAI FUDAN,HKG,,,65412653056.0,US
MSI,"Motorola Solutions, Inc.",NYQ,,,65282744320.0,US
C1HK34.SA,CHECK POINT DRN,SAO,,,65227517952.0,US
LU2.DE,Lumentum Holdings Inc.        R,GER,,,65196400640.0,US
GTLB.MX,GITLAB INC,MEX,,,65176809472.0,US
DSCV.L,DISCOVERIE GROUP PLC ORD 5P,LSE,,,651682944.0,US
1LITE.MI,LUMENTUM HOLDINGS,MIL,,,64955219968.0,US
LU2.F,Lumentum Holdings Inc.        R,FRA,,,64931876864.0,US
360350.KQ,COXEM,KOE,,,64908484608.0,US
4919.TW,NUVOTON TECHNOLOGY CORPORATION,TAI,,,64853692416.0,US
6824.T,NEW COSMOS ELECTRONIC CO,JPX,,,64739086336.0,US
SAP1.F,SAP SE                        R,FRA,,,163147857920.0,US
9790.T,FUKUI COMPUTER HOLDINGS INC,JPX,,,64609964032.0,US
1COHR.MI,COHERENT CORP,MIL,,,64541413376.0,US
444530.KQ,Simplatform,KOE,,,64538222592.0,US
3962.T,CHANGE HOLDINGS INC,JPX,,,64430100480.0,US
109080.KQ,OPTICIS,KOE,,,64425226240.0,US
7613.T,SIIX CORP,JPX,,,64390033408.0,US
3891.T,NIPPON KODOSHI,JPX,,,64334651392.0,US
372910.KS,Hancom Lifecare,KSC,,,64204623872.0,US
457370.KQ,HANCHEM,KOE,,,64156143616.0,US
688047.SS,LOONGSON TECHNOLOGY CORP LTD,SHH,,,64151977984.0,US
PBT.JO,PBT Holdings Limited,JNB,,,640750528.0,US
2DQ.F,ASE Technology Holding Co. LtdR,FRA,,,64063221760.0,US
6278.TW,TAIWAN SURFACE MOUNTING TECHNOL,TAI,,,63721283584.0,US
332370.KQ,IDP,KOE,,,63660511232.0,US
038060.KQ,LUMENS,KOE,,,63447945216.0,US
NXPI.VI,NXP SEMICONDUCTORS NV,VIE,,,63408107520.0,US
VNX.F,NXP Semiconductors NV         A,FRA,,,63382863872.0,US
SOUN.MX,SOUNDHOUND AI INC,MEX,,,63275249664.0,US
CCET-R.BK,CCET_CAL-COMP ELECTRONICS,SET,,,63222517760.0,US
CCET.BK,CCET_CAL-COMP ELECTRONICS,SET,,,63222517760.0,US
DDOG.VI,DATADOG INC A,VIE,,,63147335680.0,US
1DDOG.MI,Datadog Inc,MIL,,,63076143104.0,US
NWL.JO,Nu-World Hldgs Ltd,JNB,,,630053504.0,US
3QD.DE,Datadog Inc.                  R,GER,,,62933762048.0,US
3QD.F,Datadog Inc.                  R,FRA,,,62791376896.0,US
ZMSF.NE,MICROSOFT (MSFT) BMO CDR (CAD H,NEO,,,62770274304.0,US
688002.SS,RAYTRON TECHNOLOGY CO LTD,SHH,,,62716022784.0,US
BBN.MX,BLACKBERRY LTD,MEX,,,62708568064.0,US
6413.T,RISO KAGAKU CORP,JPX,,,62527950848.0,US
094970.KQ,JMT,KOE,,,62503383040.0,US
4413.T,BAUDROIE INC,JPX,,,62452895744.0,US
143540.KQ,YWDSP,KOE,,,62384750592.0,US
351330.KQ,ISAAC Engineering,KOE,,,62329671680.0,US
196450.KQ,CoAsia CM,KOE,,,62298873856.0,US
3905.T,DATASECTION INC,JPX,,,62277173248.0,US
E2E.NS,E2E NETWORKS LIMITED,NSI,,,62260957184.0,US
MSTR,Strategy Inc,NMS,,,62217502720.0,US
4674.T,CRESCO LTD,JPX,,,62126661632.0,US
037330.KQ,INZI DISPLAY,KOE,,,62097592320.0,US
3005.TW,GETAC HOLDINGS CORP,TAI,,,62118846464.0,US
C1DW34.SA,CDW CORP    DRN,SAO,,,61934870528.0,US
072990.KQ,HCT,KOE,,,61859500032.0,US
Z1BR34.SA,ZEBRA TECHNODRN,SAO,,,61832904704.0,US
039420.KQ,KL-Net,KOE,,,61448298496.0,US
AUDC.TA,AUDIOCODES,TLV,,,612668480.0,US
6451.TW,SHUNSIN TECHNOLOGY HOLDINGS LTD,TAI,,,61262282752.0,US
0285.HK,BYD ELECTRONIC,HKG,,,61228916736.0,US
4966.TWO,PARADE TECHNOLOGIES LTD,TWO,,,61091672064.0,US
170790.KQ,Piolink,KOE,,,60906360832.0,US
177900.KQ,3ALogics,KOE,,,60889554944.0,US
U2ST34.SA,UNITY SOFTWRDRN,SAO,,,60852973568.0,US
9692.T,COMPUTER ENGINEERING & CONSULTI,JPX,,,60766773248.0,US
ZAVG.NE,BROADCOM (AVGO) BMO CDR (CAD HE,NEO,,,60698447872.0,US
300803.SZ,BEIJING COMPASS TECHNOLOGY DEVE,SHZ,,,60649906176.0,US
2441.TW,GREATEK ELECTRONICS INC,TAI,,,60582100992.0,US
8CF.F,Cloudflare Inc.               R,FRA,,,60336685056.0,US
MUR1.F,MURATA MANUFACTURING CO. LTD. R,FRA,,,60297150464.0,US
232830.KQ,ITCENPNS,KOE,,,60176404480.0,US
6676.T,BUFFALO INC,JPX,,,60173570048.0,US
1815.TWO,FULLTECH FIBER GLASS CORP,TWO,,,59889315840.0,US
688766.SS,PUYA SEMICONDUCTOR (SHANGHAI) C,SHH,,,59885862912.0,US
3817.T,SRA HOLDINGS INC,JPX,,,59884634112.0,US
TEL,TE Connectivity plc,NYQ,,,59870748672.0,US
AMBAN.MX,AMBARELLA INC,MEX,,,59859398656.0,US
KEYS,Keysight Technologies Inc.,NYQ,,,59856089088.0,US
002414.SZ,WUHAN GUIDE INFRARED CO LTD,SHZ,,,59704889344.0,US
688027.SS,QUANTUMCTEK CO LTD,SHH,,,59660410880.0,US
004770.KS,SunnyElec,KSC,,,59652497408.0,US
014910.KS,SungmoonElec,KSC,,,59479957504.0,US
9105.TW,CAL-COMP ELECTRONICS(THAILAND),TAI,,,59460517888.0,US
4832.T,JFE SYSTEMS INC,JPX,,,59395698688.0,US
MUR.F,Murata Manufacturing Co. Ltd. R,FRA,,,58977443840.0,US
465480.KQ,Inspien,KOE,,,58900455424.0,US
3854.T,I'LL INC,JPX,,,58599501824.0,US
4419.T,FINATEXT HLDGS LTD,JPX,,,58584772608.0,US
CRWV,"CoreWeave, Inc.",NMS,,,58539700224.0,US
393210.KQ,TOMATOSYSTEM,KOE,,,58522632192.0,US
137080.KQ,NARAE NANOTECH CORP.,KOE,,,58504343552.0,US
XYZ.AX,BLOCK INC CDI 1:1 [XYZ],ASX,,,58476531712.0,US
261520.KQ,EGIS,KOE,,,58359177216.0,US
015710.KQ,KOCOM,KOE,,,58258759680.0,US
688629.SS,SICHUAN HUAFENG TECHNOLOGY CO L,SHH,,,58177294336.0,US
FOUR.MX,SHIFT4 PAYMENTS INC,MEX,,,72669192192.0,US
ZINT.NE,INTEL (INTC) BMO CDR (CAD HEDGE,NEO,,,136755896320.0,US
6232.T,ACSL LTD,JPX,,,57948704768.0,US
2486.TW,I-CHIUN PRECISION INDUSTRY CO,TAI,,,57936076800.0,US
RUN.MX,SUNRUN INC,MEX,,,57848201216.0,US
3450.TW,ELITE ADVANCED LASER CORP,TAI,,,57616830464.0,US
082210.KQ,OPTRONTEC,KOE,,,57309290496.0,US
002429.SZ,SHENZHEN MTC CO.LTD,SHZ,,,57265799168.0,US
7715.T,NAGANO KEIKI CO LTD,JPX,,,57111531520.0,US
SAATVIKGL.BO,Saatvik Green Energy Limited,BSE,,,57051082752.0,US
2326.T,DIGITAL ARTS INC,JPX,,,57001648128.0,US
SAATVIKGL.NS,SAATVIK GREEN ENERGY LTD,NSI,,,56949395456.0,US
688385.SS,SHANGHAI FUDAN MICROELECTRONICS,SHH,,,56918999040.0,US
053980.KQ,OSANGJAIEL,KOE,,,56918093824.0,US
CLS.TO,CELESTICA INC,TOR,,,56892137472.0,US
STMEF,STMicroelectronics N.V.,PNK,,,56875532288.0,US
4481.T,BASE CO LTD,JPX,,,56864493568.0,US
DLON.MX,DLOCAL LTD,MEX,,,56561471488.0,US
219420.KQ,Linkgenesis,KOE,,,56611426304.0,US
MOSI.VI,MOTOROLA SOLUTIONS INC,VIE,,,56571293696.0,US
8150.TW,CHIPMOS TECHNOLOGIES INC,TAI,,,56259325952.0,US
MTLA.F,Motorola Solutions Inc.       R,FRA,,,56206106624.0,US
8137.T,SUN-WA TECHNOS CORP,JPX,,,56028868608.0,US
089790.KQ,JT Corp.,KOE,,,56022806528.0,US
3563.TW,MACHVISION INC.,TAI,,,55965749248.0,US
G2DD34.SA,GODADDY INC DRN,SAO,,,55837229056.0,US
688200.SS,BEIJING HUAFENG TEST & CONTROL ,SHH,,,55839690752.0,US
153460.KQ,NABLE,KOE,,,55831621632.0,US
2631.HK,SICC,HKG,,,55828058112.0,US
688037.SS,KINGSEMI CO LTD,SHH,,,55798337536.0,US
095910.KQ,S-ENERGY,KOE,,,55661858816.0,US
MAPMYINDIA.BO,C.E. Info Systems Limited,BSE,,,55618068480.0,US
MAPMYINDIA.NS,C.E. INFO SYSTEMS LIMITED,NSI,,,55533187072.0,US
CSU.TO,CONSTELLATION SOFTWARE INC.,TOR,,,55359483904.0,US
150900.KQ,FASOO AI,KOE,,,55232626688.0,US
419120.KQ,Sandoll,KOE,,,54678716416.0,US
301611.SZ,SUZHOU KEMATEK INC,SHZ,,,54587199488.0,US
STM,STMicroelectronics N.V.,NYQ,,,54580846592.0,US
ELAD.TA,ELAD SOFTWARE,TLV,,,545745984.0,US
3680.TWO,GUDENG PRECISION INDUSTRIAL CO,TWO,,,54551289856.0,US
SNOW,Snowflake Inc.,NYQ,,,54437380096.0,US
3692.T,FFRI SECURITY INC,JPX,,,54417874944.0,US
413640.KQ,MTX,KOE,,,54413418496.0,US
171010.KQ,RAM TECH,KOE,,,54406750208.0,US
K4A.F,Montage Technology Co. Ltd.   R,FRA,,,54363459584.0,US
HAPPSTMNDS.BO,Happiest Minds Technologies Li,BSE,,,54304661504.0,US
419080.KQ,ENJET,KOE,,,54293524480.0,US
HAPPSTMNDS.NS,HAPPIEST MINDS TECHNO LTD,NSI,,,54282125312.0,US
3026.TW,HOLY STONE ENTERPRISE,TAI,,,54246133760.0,US
033560.KQ,BLUECOM,KOE,,,54196043776.0,US
065130.KQ,TOP ENG,KOE,,,54098423808.0,US
MIGA.F,Strategy Inc.                 R,FRA,,,53780160512.0,US
002850.SZ,SHENZHEN KEDALI INDUSTRY CO LTD,SHZ,,,53648760832.0,US
004920.KS,CITECH,KSC,,,53570396160.0,US
002436.SZ,SHENZHEN FASTPRINT CIRCUIT TECH,SHZ,,,53522722816.0,US
215090.KQ,SolDefense,KOE,,,53456691200.0,US
600601.SS,FOUNDER TECHNOLOGY GROUP CO,SHH,,,53421785088.0,US
7203.SR,Elm Co,SAU,,,53412294656.0,US
688472.SS,CSI SOLAR CO LTD,SHH,,,53116981248.0,US
BOKU.L,"BOKU, INC. CMN SHS USD0.0001 (D",LSE,,,531153728.0,US
466410.KQ,Synapsoft,KOE,,,53102215168.0,US
000021.SZ,SHENZHEN KAIFA TECHNOLOGY CO. L,SHZ,,,52990017536.0,US
TER,"Teradyne, Inc.",NMS,,,52892467200.0,US
1MSTR.MI,Strategy,MIL,,,52882423808.0,US
002273.SZ,ZHEJIANG QUARTZ CRYSTAL OPTOELE,SHZ,,,52844023808.0,US
166A.T,TASUKI HOLDINGS INC,JPX,,,52748320768.0,US
7822.TW,V5 TECHNOLOGIES CO LTD,TAI,,,52622684160.0,US
6638.T,MIMAKI ENGINEERING CO.LTD,JPX,,,52483706880.0,US
035460.KQ,KisanTelecom,KOE,,,52478423040.0,US
ASMXF,ASM International N.V.,OID,,,52320808960.0,US
BZ4.F,TE Connectivity PLC           R,FRA,,,52249350144.0,US
1KT.F,Keysight Technologies Inc.    R,FRA,,,52231081984.0,US
089150.KQ,KCT,KOE,,,52221751296.0,US
H2UB34.SA,HUBSPOT INC DRN,SAO,,,52163330048.0,US
301269.SZ,EMPYREAN TECHNOLOGY CO LTD,SHZ,,,52182016000.0,US
100030.KQ,Inzisoft,KOE,,,50873266176.0,US
WOLF1.MX,WOLFSPEED INC,MEX,,,52010430464.0,US
0INB.IL,STMICROELECTRONICS NV STMICROEL,IOB,,,51993878528.0,US
KEYS.VI,KEYSIGHT TECHNOLOGIES IN,VIE,,,52842889216.0,US
1KEYS.MI,Keysight Tech,MIL,,,51896655872.0,US
300115.SZ,SHENZHEN EVERWIN PRECISION TECH,SHZ,,,51866742784.0,US
300454.SZ,SANGFOR TECHNOLOGIES INC,SHZ,,,51795714048.0,US
050110.KQ,CammSys,KOE,,,51724525568.0,US
037950.KQ,ELCOMTEC,KOE,,,51656716288.0,US
6779.T,NIHON DEMPA KOGYO,JPX,,,51591602176.0,US
0A93.IL,SNOWFLAKE INC. SNOWFLAKE ORD SH,IOB,,,51573108736.0,US
600460.SS,HANGZHOU SILAN MICROELECTRONICS,SHH,,,51503022080.0,US
452160.KQ,JNB,KOE,,,51256995840.0,US
9928.T,MIROKU JYOHO SERVICE CO,JPX,,,51204505600.0,US
355390.KQ,CWORKS,KOE,,,51184779264.0,US
300672.SZ,GOKE MICROELECTRONICS CO LTD,SHZ,,,51155849216.0,US
002409.SZ,JIANGSU YOKE TECHNOLOGY CO LTD,SHZ,,,51143188480.0,US
BZ4.SG,Te Connectivity PLC,STU,,,51081764864.0,US
189690.KQ,FORCS,KOE,,,50864267264.0,US
GBG.L,GB GROUP PLC ORD 2.5P,LSE,,,508498976.0,US
MCHP,Microchip Technology Incorporat,NMS,,,50785566720.0,US
